request_num,latency_ms
710,0.07224082946777344
711,0.15878677368164062
712,0.11563301086425781
713,0.10848045349121094
714,0.06747245788574219
715,0.10323524475097656
716,0.10514259338378906
717,0.10538101196289062
718,0.10609626770019531
719,0.10442733764648438
720,0.10561943054199219
721,0.07724761962890625
722,0.10132789611816406
723,0.12278556823730469
724,0.07295608520507812
725,0.10633468627929688
726,0.13017654418945312
727,0.11110305786132812
728,0.10776519775390625
729,0.12421607971191406
730,0.10704994201660156
731,0.1049041748046875
732,0.12612342834472656
733,0.10538101196289062
734,0.10538101196289062
735,0.12373924255371094
736,0.1068115234375
737,0.10466575622558594
738,0.1049041748046875
739,0.10514259338378906
740,0.10561943054199219
741,0.10561943054199219
742,0.10657310485839844
743,0.10514259338378906
744,0.10633468627929688
745,0.10561943054199219
746,0.10633468627929688
747,0.10561943054199219
748,0.10418891906738281
749,0.10418891906738281
750,0.10752677917480469
751,0.10538101196289062
752,0.1049041748046875
753,0.10609626770019531
754,0.10633468627929688
755,0.11014938354492188
756,0.10848045349121094
757,0.10371208190917969
758,0.10657310485839844
759,0.10561943054199219
760,0.12278556823730469
761,0.10514259338378906
762,0.10538101196289062
763,0.12302398681640625
764,0.10538101196289062
765,0.1049041748046875
766,0.12135505676269531
767,0.10466575622558594
768,0.10657310485839844
769,0.12731552124023438
770,0.10466575622558594
771,0.10538101196289062
772,0.10538101196289062
773,0.10466575622558594
774,0.10609626770019531
775,0.10657310485839844
776,0.10585784912109375
777,0.10609626770019531
778,0.10633468627929688
779,0.10466575622558594
780,0.10752677917480469
781,0.10561943054199219
782,0.10371208190917969
783,0.10418891906738281
784,0.10466575622558594
785,0.10466575622558594
786,0.10514259338378906
787,0.10585784912109375
788,0.12683868408203125
789,0.10514259338378906
790,0.10704994201660156
791,0.12469291687011719
792,0.10514259338378906
793,0.10657310485839844
794,0.12350082397460938
795,0.10609626770019531
796,0.10466575622558594
797,0.10466575622558594
798,0.10609626770019531
799,0.10538101196289062
800,0.1049041748046875
801,0.10514259338378906
802,0.10561943054199219
803,0.1049041748046875
804,0.10466575622558594
805,0.1049041748046875
806,0.10442733764648438
807,0.10538101196289062
808,0.10633468627929688
809,0.11348724365234375
810,0.11754035949707031
811,0.10919570922851562
812,0.10418891906738281
813,0.1270771026611328
814,0.10442733764648438
815,0.10466575622558594
816,0.10466575622558594
817,0.10442733764648438
818,0.10538101196289062
819,0.10466575622558594
820,0.10514259338378906
821,0.10657310485839844
822,0.10609626770019531
823,0.10514259338378906
824,0.10657310485839844
825,0.10514259338378906
826,0.10633468627929688
827,0.10442733764648438
828,0.10514259338378906
829,0.10442733764648438
830,0.10514259338378906
831,0.10395050048828125
832,0.11944770812988281
833,0.102996826171875
834,0.1049041748046875
835,0.13899803161621094
836,0.10704994201660156
837,0.1049041748046875
838,0.13065338134765625
839,0.10514259338378906
840,0.10800361633300781
841,0.13327598571777344
842,0.10561943054199219
843,0.11301040649414062
844,0.087738037109375
845,0.11563301086425781
846,0.08106231689453125
847,0.11229515075683594
848,0.10967254638671875
849,0.12230873107910156
850,0.1049041748046875
851,0.10514259338378906
852,0.10633468627929688
853,0.10514259338378906
854,0.10585784912109375
855,0.10752677917480469
856,0.10633468627929688
857,0.10848045349121094
858,0.10657310485839844
859,0.10633468627929688
860,0.10800361633300781
861,0.11801719665527344
862,0.10609626770019531
863,0.10609626770019531
864,0.12826919555664062
865,0.10514259338378906
866,0.10585784912109375
867,0.1277923583984375
868,0.10561943054199219
869,0.10585784912109375
870,0.1392364501953125
871,0.10967254638671875
872,0.10275840759277344
873,0.10704994201660156
874,0.10776519775390625
875,0.10728836059570312
876,0.10704994201660156
877,0.1068115234375
878,0.10848045349121094
879,0.10514259338378906
880,0.10776519775390625
881,0.10538101196289062
882,0.10633468627929688
883,0.13017654418945312
884,0.10514259338378906
885,0.10776519775390625
886,0.12969970703125
887,0.10895729064941406
888,0.10657310485839844
889,0.13065338134765625
890,0.10538101196289062
891,0.10585784912109375
892,0.13828277587890625
893,0.10418891906738281
894,0.10824203491210938
895,0.10895729064941406
896,0.10633468627929688
897,0.10609626770019531
898,0.102996826171875
899,0.10609626770019531
900,0.10442733764648438
901,0.10085105895996094
902,0.10585784912109375
903,0.10323524475097656
904,0.10538101196289062
905,0.10371208190917969
906,0.10704994201660156
907,0.10657310485839844
908,0.10752677917480469
909,0.10800361633300781
910,0.10895729064941406
911,0.110626220703125
912,0.10609626770019531
913,0.10704994201660156
914,0.1049041748046875
915,0.10514259338378906
916,0.1068115234375
